date,industrial_sector,chrobinson,spstock
2020-02-12,81.7985687255859,68.9315567016602,3379.449951
2020-02-13,81.3378982543945,67.8127746582031,3373.939941
2020-02-14,81.2323226928711,67.699951171875,3380.159912
2020-02-18,80.7716598510742,68.1136093139648,3370.290039
2020-02-19,80.7428588867188,69.0819778442383,3386.149902
2020-02-20,80.6277008056641,70.3417663574219,3373.22998
2020-02-21,80.224609375,70.0879287719727,3337.75
2020-02-24,77.9404067993164,67.8221740722656,3225.889893
2020-02-25,74.7636871337891,67.5495376586914,3128.209961
2020-02-26,74.1974411010742,67.3709106445313,3116.389893
2020-02-27,71.443000793457,65.6880569458008,2978.76001
2020-02-28,70.1377563476563,64.7760925292969,2954.219971
2020-03-02,72.6042785644531,65.8948669433594,3090.22998
2020-03-03,70.8287658691406,64.1838073730469,3003.370117
2020-03-04,73.7559432983398,66.5529708862305,3130.120117
2020-03-05,70.147331237793,62.8597946166992,3023.939941
2020-03-06,69.5331039428711,62.5757179260254,2972.370117
2020-03-09,63.1220512390137,59.3465347290039,2746.560059
2020-03-10,66.3947677612305,61.3446502685547,2882.22998
2020-03-11,62.4982223510742,60.7101821899414,2741.379883
2020-03-12,56.0295753479004,56.9223022460938,2480.639893
2020-03-13,60.4059791564941,59.0624542236328,2711.02002
2020-03-16,53.5534515380859,57.8219261169434,2386.129883
2020-03-17,56.0199737548828,61.1741943359375,2529.189941
2020-03-18,51.8931007385254,61.4109344482422,2398.100098
2020-03-19,51.9314918518066,60.6628303527832,2409.389893
2020-03-20,49.3305969238281,60.5207862854004,2304.919922
2020-03-23,47.1698913574219,59.8863143920898,2237.399902
2020-03-24,53.1374588012695,60.179874420166,2447.330078
2020-03-25,55.9326362609863,58.9866943359375,2475.560059
2020-03-26,59.4628868103027,62.3957862854004,2630.070068
2020-03-27,56.9578628540039,59.1950340270996,2541.469971
2020-03-30,57.7896423339844,61.73291015625,2626.649902
2020-03-31,57.0739212036133,62.6893539428711,2584.590088
2020-04-01,54.5011978149414,63.0397300720215,2470.5
2020-04-02,55.2265853881836,65.2650985717773,2526.899902
2020-04-03,54.4915237426758,64.5359344482422,2488.649902
2020-04-06,58.2635650634766,68.5510787963867,2663.679932
2020-04-07,58.1281585693359,68.0302429199219,2659.409912
2020-04-08,60.2366371154785,68.9582748413086,2749.97998
2020-04-09,61.1457977294922,69.3370742797852,2789.820068
2020-04-13,59.3564910888672,67.4904708862305,2761.629883
2020-04-14,60.488109588623,67.2253189086914,2846.060059
2020-04-15,58.814868927002,67.1590347290039,2783.360107
2020-04-16,58.2925834655762,70.2840347290039,2799.550049
2020-04-17,61.0297317504883,70.2935028076172,2874.560059
2020-04-20,59.4048500061035,68.4848022460938,2823.159912
2020-04-21,58.0024261474609,67.1969146728516,2736.560059
2020-04-22,58.611759185791,67.7840347290039,2799.310059
2020-04-23,59.0760078430176,66.7423706054688,2797.800049
2020-04-24,59.5499305725098,68.446907043457,2836.73999
2020-04-27,61.0297317504883,70.1135787963867,2878.47998
2020-04-28,62.171012878418,70.0851669311523,2863.389893
2020-04-29,63.3606719970703,67.4809951782227,2939.51001
2020-04-30,62.1033096313477,67.1401062011719,2912.429932
2020-05-01,60.2269668579102,67.0738143920898,2830.709961
2020-05-04,59.4628868103027,66.2310104370117,2842.73999
2020-05-05,59.695011138916,67.3579025268555,2868.439941
2020-05-06,58.8728981018066,66.6950225830078,2848.419922
2020-05-07,59.5596084594727,68.1344146728516,2881.189941
2020-05-08,61.0394096374512,69.8863067626953,2929.800049
2020-05-11,60.2753257751465,70.4544830322266,2930.189941
2020-05-12,58.5827407836914,68.8635940551758,2870.120117
2020-05-13,57.1126098632813,67.98291015625,2820
2020-05-14,57.7122688293457,68.3522262573242,2852.5
2020-05-15,57.5091552734375,68.6552505493164,2863.699951
2020-05-18,61.3005523681641,73.7120590209961,2953.909912
2020-05-19,60.5171241760254,71.9317626953125,2922.939941
2020-05-20,61.648738861084,73.5037231445313,2971.610107
2020-05-21,61.7938194274902,73.7688751220703,2948.51001
2020-05-22,61.7454566955566,73.7310104370117,2955.449951
2020-05-26,64.337532043457,74.1003265380859,2991.77002
2020-05-27,66.4846878051758,75.9090347290039,3036.129883
2020-05-28,65.8560104370117,76.5719223022461,3029.72998
2020-05-29,65.4497985839844,76.8275833129883,3044.310059
2020-06-01,65.5948638916016,76.3825149536133,3055.72998
2020-06-02,66.4459991455078,77.821907043457,3080.820068
2020-06-03,69.0380706787109,79.3654556274414,3122.870117
2020-06-04,69.7731246948242,78.412712097168,3112.350098
2020-06-05,72.3361892700195,79.1368179321289,3193.929932
2020-06-08,73.786979675293,81.080451965332,3232.389893
2020-06-09,71.9493179321289,79.1653823852539,3207.179932
2020-06-10,70.2277145385742,78.3174209594727,3190.139893
2020-06-11,65.2950592041016,75.0494384765625,3002.100098
2020-06-12,66.5620498657227,74.0585632324219,3041.310059
2020-06-15,67.2197570800781,74.4396591186523,3066.590088
2020-06-16,68.5351333618164,74.4015426635742,3124.73999
2020-06-17,68.041862487793,74.9255752563477,3113.48999
2020-06-18,67.790397644043,74.1824188232422,3115.340088
2020-06-19,66.9586181640625,74.0776138305664,3097.73999
2020-06-22,67.0713043212891,73.4011459350586,3117.860107
2020-06-23,67.0810241699219,73.6583862304688,3131.290039
2020-06-24,64.7494506835938,74.8303070068359,3050.330078
2020-06-25,65.4683532714844,73.6679153442383,3083.76001
2020-06-26,64.2540054321289,73.0391006469727,3009.050049
2020-06-29,66.3621215820313,74.0871505737305,3053.23999
2020-06-30,66.7409973144531,75.3257446289063,3100.290039
2020-07-01,66.4398422241211,75.3543243408203,3115.860107
2020-07-02,67.0130157470703,75.4400634765625,3130.01001
2020-07-06,67.9747848510742,76.4214248657227,3179.719971
2020-07-07,66.6729965209961,76.4118957519531,3145.320068
2020-07-08,66.6729965209961,76.6977081298828,3169.939941
2020-07-09,65.225471496582,77.0502471923828,3152.050049
2020-07-10,66.070671081543,78.3269653320313,3185.040039
2020-07-13,66.3426971435547,78.1840286254883,3155.219971
2020-07-14,67.7804870605469,79.8323211669922,3197.52002
2020-07-15,69.5097274780273,80.8994293212891,3226.560059
2020-07-16,69.5291595458984,81.8522033691406,3215.570068
2020-07-17,69.9468994140625,82.204719543457,3224.72998
2020-07-20,69.0920104980469,81.2710189819336,3251.840088
2020-07-21,70.0051803588867,81.5377807617188,3257.300049
2020-07-22,70.5686569213867,81.1757202148438,3276.02002
2020-07-23,70.3549194335938,81.2043228149414,3235.659912
