date,consumer_staples,kellogg,spstock
2020-12-11,67.3199996948242,62.1100006103516,3663.459961
2020-12-14,67.0599975585938,61.9199981689453,3647.48999
2020-12-15,67.2200012207031,61.2400016784668,3694.620117
2020-12-16,67.3499984741211,61.5,3701.169922
2020-12-17,67.7799987792969,62.4799995422363,3722.47998
2020-12-18,67.9300003051758,62.0800018310547,3709.409912
2020-12-21,66.6399993896484,61.5299987792969,3694.919922
2020-12-22,66.1699981689453,61.189998626709,3687.26001
2020-12-23,66.3899993896484,61.6100006103516,3690.01001
2020-12-24,66.7200012207031,61.7799987792969,3703.060059
2020-12-28,67.25,62.3400001525879,3735.360107
2020-12-29,67.0500030517578,62.2900009155273,3727.040039
2020-12-30,66.9800033569336,61.5299987792969,3732.040039
2020-12-31,67.4499969482422,62.2299995422363,3756.070068
2021-01-04,66.7200012207031,61.4500007629395,3700.649902
2021-01-05,66.7200012207031,61.7999992370605,3726.860107
2021-01-06,66.7699966430664,61.3199996948242,3748.139893
2021-01-07,66.5699996948242,60.8899993896484,3803.790039
2021-01-08,66.9000015258789,60.2000007629395,3824.679932
2021-01-11,66.3300018310547,59.3699989318848,3799.610107
2021-01-12,66.1100006103516,58.560001373291,3801.189941
2021-01-13,66.2099990844727,59.1399993896484,3809.840088
2021-01-14,65.8600006103516,59.0499992370605,3795.540039
2021-01-15,65.629997253418,59.0299987792969,3768.25
2021-01-19,65.3399963378906,58.4599990844727,3798.909912
2021-01-20,65.4599990844727,57.6399993896484,3851.850098
2021-01-21,65.2399978637695,57.8899993896484,3853.070068
2021-01-22,65.0699996948242,58.2999992370605,3841.469971
2021-01-25,65.7200012207031,59.8400001525879,3855.360107
2021-01-26,66.3099975585938,60.9199981689453,3849.620117
2021-01-27,65.1900024414063,62.3600006103516,3750.77002
2021-01-28,65.4400024414063,60.1699981689453,3787.379883
2021-01-29,64.0899963378906,58.939998626709,3714.23999
2021-02-01,64.1500015258789,58.8199996948242,3773.860107
2021-02-02,64.5800018310547,58.4500007629395,3826.310059
2021-02-03,64.6800003051758,58.0099983215332,3830.169922
2021-02-04,65.1500015258789,57.8699989318848,3871.73999
2021-02-05,65.7600021362305,58.0299987792969,3886.830078
2021-02-08,66.0100021362305,57.7400016784668,3915.590088
2021-02-09,65.9499969482422,57.6399993896484,3911.22998
2021-02-10,65.879997253418,58.1100006103516,3909.879883
2021-02-11,65.5899963378906,57,3916.379883
2021-02-12,65.6900024414063,57.3800010681152,3934.830078
2021-02-16,65.5699996948242,56.8600006103516,3932.590088
2021-02-17,65.8099975585938,58.0299987792969,3931.330078
2021-02-18,65.7699966430664,59.5299987792969,3913.969971
2021-02-19,64.9400024414063,57.9099998474121,3906.709961
2021-02-22,65,59.2599983215332,3876.5
2021-02-23,65.0899963378906,59.2799987792969,3881.370117
2021-02-24,65.0500030517578,58.6100006103516,3925.429932
2021-02-25,64.3399963378906,58.7400016784668,3829.340088
2021-02-26,63.2999992370605,57.7099990844727,3811.149902
2021-03-01,63.939998626709,56.9099998474121,3901.820068
2021-03-02,63.8300018310547,57.2299995422363,3870.290039
2021-03-03,63.5299987792969,57.3300018310547,3819.719971
2021-03-04,63.2999992370605,57.7000007629395,3768.469971
2021-03-05,64.6999969482422,59.2400016784668,3841.939941
2021-03-08,64.9800033569336,59.3800010681152,3821.350098
2021-03-09,64.9199981689453,58.9900016784668,3875.439941
2021-03-10,65.7699966430664,59.7299995422363,3898.810059
2021-03-11,65.6100006103516,59.2599983215332,3939.340088
2021-03-12,66.1500015258789,60.6399993896484,3943.340088
2021-03-15,66.4400024414063,60.0200004577637,3968.939941
2021-03-16,66.5199966430664,60.3600006103516,3962.709961
2021-03-17,66.4199981689453,60.3800010681152,3974.120117
2021-03-18,66.1500015258789,60.6300010681152,3915.459961
2021-03-19,66.379997253418,60.810001373291,3913.100098
2021-03-22,66.7200012207031,62.3899993896484,3940.590088
2021-03-23,67,62.5900001525879,3910.52002
2021-03-24,66.7399978637695,61.5099983215332,3889.139893
2021-03-25,67.3899993896484,62.7299995422363,3909.52002
2021-03-26,68.5800018310547,63.7099990844727,3974.540039
2021-03-29,69.2699966430664,64.9499969482422,3971.090088
2021-03-30,68.5299987792969,63.7599983215332,3958.550049
2021-03-31,68.3099975585938,63.2999992370605,3972.889893
2021-04-01,67.9800033569336,63.3400001525879,4019.870117
2021-04-05,68.8499984741211,63.6399993896484,4077.909912
2021-04-06,69.1399993896484,64.0199966430664,4073.939941
2021-04-07,68.9700012207031,63.6699981689453,4079.949951
2021-04-08,69.0400009155273,63.8600006103516,4097.169922
2021-04-09,68.9199981689453,62.6599998474121,4128.799805
2021-04-12,69.2900009155273,63.4099998474121,4127.990234
2021-04-13,68.9199981689453,63.0800018310547,4141.589844
2021-04-14,68.8600006103516,62.5800018310547,4124.660156
2021-04-15,69.4100036621094,62.9700012207031,4170.419922
2021-04-16,69.8099975585938,63.3499984741211,4185.470215
2021-04-19,69.5400009155273,63.7000007629395,4163.259766
2021-04-20,69.9199981689453,64.2200012207031,4134.939941
2021-04-21,70.2699966430664,64.5400009155273,4173.419922
2021-04-22,69.75,63.9700012207031,4134.97998
2021-04-23,69.5699996948242,63.2799987792969,4180.169922
2021-04-26,68.7900009155273,62.439998626709,4187.620117
2021-04-27,68.7399978637695,62.1300010681152,4186.720215
2021-04-28,68.7900009155273,62.060001373291,4183.180176
2021-04-29,69.5199966430664,62.7299995422363,4211.470215
2021-04-30,69.5800018310547,62.4199981689453,4181.169922
2021-05-03,70.1500015258789,62.8899993896484,4192.660156
2021-05-04,69.7900009155273,62.4799995422363,4164.660156
2021-05-05,69.7399978637695,63.0699996948242,4167.589844
2021-05-06,70.6399993896484,67.5299987792969,4201.620117
2021-05-07,70.6399993896484,66.9499969482422,4232.600098
2021-05-10,71.1800003051758,68.2099990844727,4188.430176
2021-05-11,70.5599975585938,67.1500015258789,4152.100098
2021-05-12,69.620002746582,66.4199981689453,4063.040039
2021-05-13,70.5999984741211,67.6900024414063,4112.5
2021-05-14,70.9100036621094,66.5400009155273,4173.850098
2021-05-17,70.8099975585938,66.3199996948242,4163.290039
2021-05-18,70.5899963378906,66.0400009155273,4127.830078
2021-05-19,70.3600006103516,66.0400009155273,4115.680176
2021-05-20,71.0100021362305,66.3199996948242,4159.120117
2021-05-21,71.0199966430664,66.5,4155.859863
2021-05-24,71.2300033569336,66.0999984741211,4197.049805
2021-05-25,71.25,66.2399978637695,4188.129883
2021-05-26,71.0999984741211,66.0899963378906,4195.990234
2021-05-27,70.6600036621094,65.5400009155273,4200.879883
2021-05-28,70.8099975585938,65.4899978637695,4204.109863
2021-06-01,70.5699996948242,65.4599990844727,4202.040039
2021-06-02,70.8300018310547,66.4400024414063,4208.120117
2021-06-03,71.2699966430664,66.7300033569336,4192.850098
2021-06-04,71.5199966430664,66.629997253418,4229.890137
2021-06-07,71.4000015258789,66.4100036621094,4226.52002
2021-06-08,70.8000030517578,65.9800033569336,4227.259766
2021-06-09,70.4599990844727,64.8000030517578,4219.549805
2021-06-10,70.9000015258789,65.3000030517578,4239.180176
2021-06-11,70.9400024414063,65.1600036621094,4247.439941
2021-06-14,70.9000015258789,65.3899993896484,4255.149902
2021-06-15,70.7300033569336,64.870002746582,4246.589844
2021-06-16,69.7900009155273,64.7799987792969,4223.700195
2021-06-17,70.0400009155273,64.5299987792969,4221.859863
2021-06-18,68.8000030517578,63.5900001525879,4166.450195
2021-06-21,69.1399993896484,64.1699981689453,4224.790039
2021-06-22,69.2399978637695,63.9199981689453,4246.439941
2021-06-23,68.8099975585938,63.0699996948242,4241.839844
2021-06-24,69.1500015258789,63.439998626709,4266.490234
2021-06-25,69.6800003051758,63.9300003051758,4280.700195
2021-06-28,69.7399978637695,64.4100036621094,4290.609863
2021-06-29,69.4300003051758,63.9300003051758,4291.799805
2021-06-30,69.9700012207031,64.3300018310547,4297.5
2021-07-01,69.7600021362305,63.9700012207031,4319.939941
2021-07-02,69.9300003051758,64.0199966430664,4352.339844
2021-07-06,69.6399993896484,63.7299995422363,4343.540039
2021-07-07,70.0100021362305,64.1699981689453,4358.129883
2021-07-08,69.75,64,4320.819824
2021-07-09,70.1500015258789,64.2799987792969,4369.549805
2021-07-12,70.0400009155273,63.7700004577637,4384.629883
2021-07-13,70.0199966430664,63.1599998474121,4369.209961
2021-07-14,70.6399993896484,63.2099990844727,4374.299805
2021-07-15,70.9300003051758,63.8899993896484,4360.029785
2021-07-16,71.0400009155273,64.2600021362305,4327.160156
2021-07-19,70.8300018310547,64.8099975585938,4258.490234
2021-07-20,70.8499984741211,64.4000015258789,4323.060059
2021-07-21,70.6699981689453,63.310001373291,4358.689941
2021-07-22,70.5500030517578,62.7700004577637,4367.47998
2021-07-23,71.4000015258789,63.4300003051758,4411.790039
2021-07-26,71.5199966430664,63.25,4422.299805
2021-07-27,71.6699981689453,63.7099990844727,4401.459961
2021-07-28,71.0400009155273,62.9500007629395,4400.640137
2021-07-29,71.3899993896484,63.060001373291,4419.149902
2021-07-30,71.5100021362305,63.3600006103516,4395.259766
2021-08-02,71.2099990844727,63.4199981689453,4387.160156
2021-08-03,71.5299987792969,63.6100006103516,4423.149902
2021-08-04,70.5999984741211,62.0200004577637,4402.660156
2021-08-05,70.9400024414063,62.5099983215332,4429.100098
2021-08-06,70.9400024414063,63.2200012207031,4436.52002
2021-08-09,71.1999969482422,63.5499992370605,4432.350098
2021-08-10,71.7099990844727,64.1900024414063,4436.75
2021-08-11,71.9499969482422,64.4599990844727,4442.410156
2021-08-12,71.9100036621094,64.4100036621094,4460.830078
2021-08-13,72.5100021362305,65.5699996948242,4468
2021-08-16,72.9300003051758,66.0199966430664,4479.709961
2021-08-17,72.9700012207031,66.9899978637695,4448.080078
2021-08-18,72.0599975585938,65.5,4400.27002
2021-08-19,72.6399993896484,66.2300033569336,4405.799805
2021-08-20,72.7600021362305,66.1600036621094,4441.669922
2021-08-23,72.5299987792969,65.7300033569336,4479.529785
2021-08-24,71.9800033569336,64.9899978637695,4486.22998
2021-08-25,71.8600006103516,63.9799995422363,4496.189941
2021-08-26,71.5299987792969,63.2200012207031,4470
2021-08-27,71.7799987792969,63.2799987792969,4509.370117
2021-08-30,72.0999984741211,63.1599998474121,4528.790039
2021-08-31,72.2600021362305,63.1399993896484,4522.680176
2021-09-01,72.6399993896484,63.2900009155273,4524.089844
2021-09-02,72.9199981689453,63.4599990844727,4536.950195
2021-09-03,72.8300018310547,63.439998626709,4535.430176
2021-09-07,71.9899978637695,61.7400016784668,4520.029785
2021-09-08,72.6100006103516,63.0499992370605,4514.069824
2021-09-09,72.1900024414063,63,4493.279785
2021-09-10,71.879997253418,62.7400016784668,4458.580078
2021-09-13,72.0599975585938,63.4000015258789,4468.72998
2021-09-14,71.7300033569336,63.6800003051758,4443.049805
2021-09-15,71.9899978637695,63.8800010681152,4480.700195
2021-09-16,71.75,63.5400009155273,4473.75
2021-09-17,71.3600006103516,63.560001373291,4432.990234
2021-09-20,70.2099990844727,63.3899993896484,4357.72998
2021-09-21,70.129997253418,62.7799987792969,4354.189941
2021-09-22,70.3300018310547,63.2200012207031,4395.640137
2021-09-23,70.5899963378906,63.1500015258789,4448.97998
2021-09-24,70.620002746582,63.7799987792969,4455.47998
2021-09-27,70.3000030517578,64,4443.109863
2021-09-28,69.4700012207031,64,4352.629883
2021-09-29,70.0999984741211,65.3000030517578,4359.459961
2021-09-30,68.8399963378906,63.9199981689453,4307.540039
2021-10-01,69.0199966430664,63.8699989318848,4357.040039
2021-10-04,68.8000030517578,64.5299987792969,4300.459961
2021-10-05,69.1500015258789,64.0199966430664,4345.720215
2021-10-06,69.8199996948242,64.4000015258789,4363.549805
2021-10-07,70.129997253418,63.1100006103516,4399.759766
2021-10-08,70.0500030517578,62.689998626709,4391.339844
2021-10-11,70.0299987792969,62.7599983215332,4361.189941
2021-10-12,70.0599975585938,62.3600006103516,4350.649902
2021-10-13,70.1900024414063,61.689998626709,4363.799805
2021-10-14,70.9800033569336,62.1599998474121,4438.259766
2021-10-15,70.8099975585938,61.7900009155273,4471.370117
2021-10-18,70.3899993896484,61.4799995422363,4486.459961
2021-10-19,70.4199981689453,61.5,4519.629883
2021-10-20,70.8300018310547,62.0099983215332,4536.189941
2021-10-21,70.7399978637695,61.6800003051758,4549.779785
2021-10-22,71.2900009155273,62.1199989318848,4544.899902
2021-10-25,71.2399978637695,61.7299995422363,4566.47998
2021-10-26,71.4899978637695,61.5999984741211,4574.790039
2021-10-27,71.0699996948242,61.2999992370605,4551.680176
2021-10-28,71.3199996948242,61.689998626709,4596.419922
2021-10-29,71.25,61.2999992370605,4605.379883
2021-11-01,71.3600006103516,62.1599998474121,4613.669922
2021-11-02,71.8399963378906,62.5299987792969,4630.649902
2021-11-03,72.5100021362305,63.3400001525879,4660.569824
2021-11-04,72.5800018310547,62.9099998474121,4680.060059
2021-11-05,73,62.560001373291,4697.529785
2021-11-08,72.4199981689453,62.25,4701.700195
2021-11-09,72.6699981689453,62.939998626709,4685.25
2021-11-10,72.8899993896484,63.5200004577637,4646.709961
2021-11-11,72.8399963378906,63.2599983215332,4649.27002
2021-11-12,72.8399963378906,63.2200012207031,4682.850098
2021-11-15,73.1900024414063,63.9099998474121,4682.799805
2021-11-16,72.7300033569336,63.3499984741211,4700.899902
2021-11-17,72.5699996948242,62.9599990844727,4688.669922
2021-11-18,72.3099975585938,62.4099998474121,4704.540039
2021-11-19,72.0500030517578,61.9300003051758,4697.959961
2021-11-22,72.620002746582,62.3899993896484,4682.939941
2021-11-23,73.0999984741211,63.3800010681152,4690.700195
2021-11-24,72.879997253418,63.2000007629395,4701.459961
2021-11-26,71.9599990844727,63.6399993896484,4594.620117
2021-11-29,72.1399993896484,63.8699989318848,4655.27002
2021-11-30,70.2900009155273,61.1800003051758,4567
2021-12-01,69.9499969482422,61.0299987792969,4513.040039
2021-12-02,70.6900024414063,61.9300003051758,4577.100098
2021-12-03,71.5699996948242,63,4538.430176
2021-12-06,72.8300018310547,63.5800018310547,4591.669922
2021-12-07,72.9899978637695,63.0800018310547,4686.75
2021-12-08,72.7600021362305,62.0200004577637,4701.209961
2021-12-09,72.9599990844727,62.0299987792969,4667.450195
2021-12-10,74.1900024414063,62.6199989318848,4712.02002
2021-12-13,75.1600036621094,63.4799995422363,4668.970215
2021-12-14,75.2099990844727,63.3699989318848,4634.089844
2021-12-15,75.9700012207031,63.5,4709.850098
2021-12-16,76.5100021362305,65.7799987792969,4668.669922
2021-12-17,75.1999969482422,64.4499969482422,4620.640137
2021-12-20,74.7099990844727,64.370002746582,4568.02002
2021-12-21,74.6100006103516,62.6500015258789,4649.22998
2021-12-22,75.0800018310547,62.7799987792969,4696.560059
2021-12-23,75.25,62.8699989318848,4725.790039
2021-12-27,76.0500030517578,63.2599983215332,4791.189941
2021-12-28,76.4800033569336,63.9500007629395,4786.350098
2021-12-29,76.8300018310547,63.8899993896484,4793.060059
2021-12-30,76.5899963378906,63.9300003051758,4778.72998
2021-12-31,77.1100006103516,64.4199981689453,4766.180176
