date,opening,high,low,closing,adj_closing,volume
2019-11-19,94.6100006103516,95.120002746582,93.0599975585938,93.6100006103516,91.3594131469727,5368400
2019-11-20,94.1100006103516,94.4000015258789,92.7699966430664,93.0500030517578,90.8129043579102,6235400
2019-11-21,92.620002746582,93.3000030517578,92.0699996948242,92.1600036621094,89.9442977905273,5493100
2019-11-22,92.2099990844727,93.3499984741211,91.9300003051758,93.3399963378906,91.0959091186523,4264400
2019-11-25,93.7799987792969,93.9700012207031,92.7399978637695,92.9000015258789,90.6664886474609,5419700
2019-11-26,93.379997253418,93.629997253418,93.0199966430664,93.3300018310547,91.0861587524414,5907400
2019-11-27,93.5,94.379997253418,93.5,94.1399993896484,91.8766937255859,4017400
2019-11-29,94.370002746582,94.6100006103516,93.3899993896484,93.4899978637695,91.4803924560547,2541800
2019-12-02,94.0899963378906,94.2799987792969,92.9800033569336,93.5599975585938,91.5488815307617,3892000
2019-12-03,92.4800033569336,92.5500030517578,91.3099975585938,92.4599990844727,90.472526550293,5570700
2019-12-04,92.8099975585938,93.7900009155273,92.7300033569336,93.7200012207031,91.705451965332,4456400
2019-12-05,95.879997253418,95.9499969482422,94.6800003051758,95.7900009155273,93.73095703125,6946000
2019-12-06,96.5599975585938,97.3099975585938,96.379997253418,97,94.914924621582,6368500
2019-12-09,97.0199966430664,97.629997253418,96.1600036621094,96.629997253418,94.5528945922852,6517800
2019-12-10,96.7600021362305,97.5899963378906,96.629997253418,97.0100021362305,94.9247360229492,4234300
2019-12-11,96.9000015258789,97.3199996948242,96.6500015258789,97.1800003051758,95.091064453125,4319700
2019-12-12,97.3199996948242,98.1800003051758,96.9000015258789,97.7200012207031,95.6194610595703,4762800
2019-12-13,97.4300003051758,98.2900009155273,96.9100036621094,97.7699966430664,95.6683959960938,5247600
2019-12-16,98.1399993896484,99.3399963378906,98.0599975585938,98.8099975585938,96.6860427856445,8211300
2019-12-17,99.379997253418,100.169998168945,99.0500030517578,99.6500015258789,97.5079803466797,7050700
2019-12-18,100.199996948242,100.790000915527,99.5800018310547,100.569999694824,98.408203125,7332000
2019-12-19,100.5,101.269996643066,99.629997253418,101.150001525879,98.9757308959961,12214500
2019-12-20,101,101.400001525879,98.8499984741211,99.9599990844727,97.8113021850586,17641600
2019-12-23,100.230003356934,100.690002441406,99.5500030517578,100.040000915527,97.8895874023438,6350500
2019-12-24,99.8300018310547,100.660003662109,99.7600021362305,100.139999389648,97.9874420166016,3328100
2019-12-26,100.339996337891,100.75,100.110000610352,100.709999084473,98.5451965332031,3709900
2019-12-27,101,101.790000915527,100.98999786377,101.569999694824,99.3866958618164,5307500
2019-12-30,101.540000915527,101.610000610352,100.459999084473,100.800003051758,98.6332626342773,3495200
2019-12-31,100.580001831055,101.389999389648,100.51000213623,101.309997558594,99.1322860717773,3213600
2020-01-02,101.360000610352,102.209999084473,101.019996643066,102.199996948242,100.00316619873,5644100
2020-01-03,100.589996337891,102,100.309997558594,101.919998168945,99.7291870117188,4541800
2020-01-06,100.949996948242,101.839996337891,100.870002746582,101.830001831055,99.64111328125,4612400
2020-01-07,101.809997558594,102.73999786377,100.809997558594,101.779998779297,99.5921936035156,6719900
2020-01-08,101.309997558594,102.139999389648,100.849998474121,101.550003051758,99.3671569824219,4942200
2020-01-09,101.940002441406,102.410003662109,101.389999389648,101.480003356934,99.2986526489258,5007500
2020-01-10,101.889999389648,101.930000305176,100.76000213623,100.900001525879,98.7311019897461,5135300
2020-01-13,101,102.339996337891,100.819999694824,102.160003662109,99.9640350341797,6722400
2020-01-14,102.449996948242,103.889999389648,102.349998474121,102.919998168945,100.70768737793,5088500
2020-01-15,103.25,103.699996948242,102.480003356934,102.790000915527,100.580474853516,4209200
2020-01-16,102.879997253418,103.569999694824,102.849998474121,103.370002746582,101.148025512695,6571700
2020-01-17,103.430000305176,104.550003051758,103.339996337891,104.529998779297,102.283081054688,6271200
2020-01-21,104.25,104.690002441406,103.809997558594,104.580001831055,102.332008361816,4854700
2020-01-22,105,105.620002746582,104.419998168945,104.48999786377,102.243927001953,5031400
2020-01-23,104.029998779297,104.370002746582,102.620002746582,103.019996643066,100.805526733398,7102900
2020-01-24,103.589996337891,103.889999389648,101.660003662109,102.029998779297,99.8368148803711,3839300
2020-01-27,98.2099990844727,100.709999084473,98.0100021362305,100.23999786377,98.0852966308594,9841400
2020-01-28,100.339996337891,101.050003051758,99.5199966430664,100.410003662109,98.2516479492188,5673200
2020-01-29,101.069999694824,101.300003051758,99.1699981689453,99.8399963378906,97.6938934326172,4503700
2020-01-30,99.0199966430664,99.75,97.370002746582,98.1900024414063,96.0793533325195,7065100
2020-01-31,98.1100006103516,98.4499969482422,95.9199981689453,96.3000030517578,94.2299880981445,8780300
2020-02-03,99,100.919998168945,98.5699996948242,99.2699966430664,97.1361389160156,9727000
2020-02-04,101.910003662109,102.779998779297,101.26000213623,101.379997253418,99.2007827758789,6559600
2020-02-05,101.76000213623,101.970001220703,99.5299987792969,100.540000915527,98.3788528442383,6108300
2020-02-06,100.900001525879,101.529998779297,100.160003662109,100.269996643066,98.1146392822266,5641800
2020-02-07,99.8099975585938,100.400001525879,98.9700012207031,99.4400024414063,97.3024826049805,4121800
2020-02-10,99.2200012207031,100.51000213623,99,100.019996643066,97.8700180053711,4213900
2020-02-11,100.069999694824,100.349998474121,99.4400024414063,100.019996643066,97.8700180053711,4871800
2020-02-12,100.73999786377,103.080001831055,100.440002441406,103,100.785972595215,8075600
2020-02-13,102.51000213623,103.73999786377,101.680000305176,103.370002746582,101.148025512695,5386800
2020-02-14,103.529998779297,103.889999389648,102.449996948242,103.540000915527,101.314361572266,4305300
2020-02-18,103,103.379997253418,101.610000610352,102,99.8074493408203,4916200
2020-02-19,102.660003662109,103.389999389648,102.430000305176,102.459999084473,100.257568359375,6200500
2020-02-20,102.459999084473,102.629997253418,100.550003051758,102.529998779297,100.326065063477,6427600
