date,energy_sector,oxy,spstock
2020-06-26,36.5099983215332,17.6900005340576,3009.050049
2020-06-29,37,17.8600006103516,3053.23999
2020-06-30,37.8499984741211,18.2999992370605,3100.290039
2020-07-01,36.9300003051758,17.4099998474121,3115.860107
2020-07-02,37.3400001525879,17.7800006866455,3130.01001
2020-07-06,37.4500007629395,18.1800003051758,3179.719971
2020-07-07,36.2599983215332,17.1499996185303,3145.320068
2020-07-08,36.2299995422363,17.2800006866455,3169.939941
2020-07-09,34.439998626709,16.2800006866455,3152.050049
2020-07-10,35.5400009155273,16.7099990844727,3185.040039
2020-07-13,35.3499984741211,16.1599998474121,3155.219971
2020-07-14,36.5900001525879,16.6800003051758,3197.52002
2020-07-15,37.3800010681152,17.1800003051758,3226.560059
2020-07-16,37.2099990844727,17.0100002288818,3215.570068
2020-07-17,36.689998626709,16.2800006866455,3224.72998
2020-07-20,36.0800018310547,15.6899995803833,3251.840088
2020-07-21,38.2599983215332,17.4099998474121,3257.300049
2020-07-22,37.7900009155273,16.9500007629395,3276.02002
2020-07-23,37.7200012207031,16.8199996948242,3235.659912
2020-07-24,37.5099983215332,16.7399997711182,3215.629883
2020-07-27,37.5499992370605,16.7000007629395,3239.409912
2020-07-28,36.9099998474121,16.3500003814697,3218.439941
2020-07-29,37.6800003051758,17.0300006866455,3258.439941
2020-07-30,36.2000007629395,15.7700004577637,3246.219971
2020-07-31,36.0299987792969,15.7399997711182,3271.120117
2020-08-03,36.1599998474121,15.25,3294.610107
2020-08-04,37.0400009155273,15.7399997711182,3306.51001
2020-08-05,37.4300003051758,15.9399995803833,3327.77002
2020-08-06,37.1300010681152,15.4499998092651,3349.159912
2020-08-07,37.1800003051758,15.4499998092651,3351.280029
2020-08-10,38.3300018310547,16.4799995422363,3360.469971
2020-08-11,38.2000007629395,15.1599998474121,3333.689941
2020-08-12,38.5800018310547,14.9200000762939,3380.350098
2020-08-13,37.8300018310547,14.6000003814697,3373.429932
2020-08-14,38.189998626709,14.6400003433228,3372.850098
2020-08-17,37.9700012207031,13.9099998474121,3381.98999
2020-08-18,37.4900016784668,13.9499998092651,3389.780029
2020-08-19,37.060001373291,13.8199996948242,3374.850098
2020-08-20,36.2599983215332,13.3999996185303,3385.51001
2020-08-21,36.0299987792969,13.1599998474121,3397.159912
2020-08-24,37.0200004577637,13.6199998855591,3431.280029
2020-08-25,36.5,13.5100002288818,3443.620117
2020-08-26,35.7299995422363,12.960000038147,3478.72998
2020-08-27,35.7999992370605,13.039999961853,3484.550049
2020-08-28,36.439998626709,13.1300001144409,3508.01001
2020-08-31,35.6500015258789,12.7399997711182,3500.310059
2020-09-01,35.4099998474121,12.4799995422363,3526.649902
2020-09-02,35.2400016784668,12.3999996185303,3580.840088
2020-09-03,34.9799995422363,12.5900001525879,3455.060059
2020-09-04,34.8699989318848,12.25,3426.959961
2020-09-08,33.5999984741211,11.0600004196167,3331.840088
2020-09-09,33.8300018310547,11.0699996948242,3398.959961
2020-09-10,32.5900001525879,10.1899995803833,3339.189941
2020-09-11,32.6199989318848,10.2200002670288,3340.969971
2020-09-14,32.8699989318848,10.1700000762939,3383.540039
2020-09-15,32.6300010681152,10.710000038147,3401.199951
2020-09-16,33.939998626709,11.6400003433228,3385.48999
2020-09-17,33.9900016784668,11.8599996566772,3357.01001
2020-09-18,33.6100006103516,11.6499996185303,3319.469971
2020-09-21,31.9699993133545,11.289999961853,3281.060059
2020-09-22,31.6399993896484,11.0799999237061,3315.570068
2020-09-23,30.2099990844727,10.4099998474121,3236.919922
2020-09-24,30.2000007629395,10.6400003433228,3246.590088
2020-09-25,30.1800003051758,10.2200002670288,3298.459961
2020-09-28,30.8899993896484,10.3400001525879,3351.600098
2020-09-29,30.0400009155273,9.98999977111816,3335.469971
2020-09-30,29.9500007629395,10.0100002288818,3363
2020-10-01,29.0300006866455,9.68000030517578,3380.800049
2020-10-02,29.3099994659424,9.86999988555908,3348.419922
2020-10-05,30.1900005340576,10.5100002288818,3408.600098
2020-10-06,29.7399997711182,10.1300001144409,3360.969971
2020-10-07,30.1599998474121,10.2799997329712,3419.439941
2020-10-08,31.2900009155273,11.1800003051758,3446.830078
2020-10-09,30.7900009155273,10.8199996948242,3477.139893
2020-10-12,30.8700008392334,10.8100004196167,3534.219971
2020-10-13,30.3899993896484,10.5200004577637,3511.929932
2020-10-14,30.5200004577637,10.4499998092651,3488.669922
2020-10-15,30.8899993896484,10.6099996566772,3483.340088
2020-10-16,30.1900005340576,10.0900001525879,3483.810059
2020-10-19,29.5499992370605,9.81999969482422,3426.919922
2020-10-20,29.8999996185303,10.0699996948242,3443.120117
2020-10-21,29.3299999237061,9.65999984741211,3435.560059
2020-10-22,30.5400009155273,10.1700000762939,3453.48999
2020-10-23,30.3899993896484,10.0200004577637,3465.389893
2020-10-26,29.2999992370605,9.46000003814697,3400.969971
